id,title,time,meterage,price,price_per_meter,image,description,phone,floor,all_floors,build_date,rooms,facilities,latitude,longitude,priorities
1701,Object-based object-oriented installation,2023-10-21,328,72741359209,221772436.6128049,https://picsum.photos/844/186,Series hand purpose official. Sit wish early until. Very executive everyone.,09198309736,15,17,2005-06-10,11,"[0, 0, 1]",51.370909,35.638001,"[1, 1, 1]"
1702,Streamlined motivating firmware,2024-05-11,329,86062029459,261586715.68085107,https://picsum.photos/593/594,"Their company show close idea. History quality remain. Would tonight hundred process.
Arrive but still white rich economy firm life. War but surface impact realize.",09194893189,10,17,2011-12-14,1,"[0, 0, 1]",51.278791,35.626451,"[1, 0, 0]"
1703,Future-proofed incremental capability,2023-04-09,123,53119462000,431865544.7154471,https://placekitten.com/30/459,"Then owner debate generation religious save herself why. Huge politics design space follow man.
Assume moment officer.",09193190331,17,17,2016-10-23,2,"[0, 0, 0]",51.172254,35.736043,"[0, 1, 1]"
1704,Robust global artificial intelligence,2022-07-12,343,49134352511,143248841.1399417,https://placekitten.com/423/1010,"Drug professional whatever popular point break. Often most Mrs plant candidate commercial. Character according know future story cost this.
Remember decide again player baby clearly fire authority.",09193101665,6,12,2023-11-07,16,"[1, 0, 0]",51.603641,35.650245,"[0, 1, 0]"
1705,Adaptive tangible application,2022-06-26,489,97062474743,198491768.39059305,https://placekitten.com/155/779,"Store decade responsibility attention notice.
Often likely yard writer meet support. Policy after by carry trip hotel record.",09193571657,18,18,2022-01-12,12,"[0, 0, 1]",51.443132,35.629883,"[0, 0, 0]"
1706,Proactive impactful budgetary management,2024-04-08,497,24977934661,50257413.80482897,https://placekitten.com/920/177,Report past opportunity whose sing newspaper. Pick instead turn particular article. Need right investment former past young.,09195513237,14,20,2019-05-07,16,"[0, 1, 1]",51.335218,35.693749,"[1, 0, 1]"
1707,Fully-configurable client-server flexibility,2023-05-25,405,28020966100,69187570.61728396,https://dummyimage.com/551x537,"Tax growth focus cultural.
Player boy enough receive resource total. Something really whether.
Some far door financial public or.
Member alone maybe when although.",09190835607,4,15,2016-08-25,4,"[0, 0, 1]",51.558121,35.634361,"[1, 1, 0]"
1708,Balanced transitional leverage,2023-10-05,393,13699171101,34857941.73282443,https://dummyimage.com/236x1024,"Record race suggest similar house artist cold. Answer cup effect industry test important.
Oil until voice attack. Fly high teacher beat race than citizen.",09197387936,11,18,2010-08-25,3,"[0, 0, 0]",51.587623,35.70718,"[0, 1, 0]"
1709,Inverse dynamic Internet solution,2024-01-12,398,42208048904,106050374.13065326,https://picsum.photos/1024/292,"Drive couple amount drug water. Treatment choose future last for message big.
Give parent top nation any. Name walk manager must mind. Focus people lose anything similar protect difference.",09193107201,18,18,2010-11-20,13,"[0, 0, 0]",51.50782,35.779385,"[1, 1, 0]"
1710,Exclusive neutral orchestration,2023-01-18,303,21857141256,72135779.72277227,https://picsum.photos/785/550,Congress rule fall staff any special conference. Education risk teacher quality worker down old. Feeling method street several onto.,09198888394,14,18,2012-04-18,9,"[1, 1, 0]",51.372353,35.642115,"[0, 0, 0]"
1711,Secured 24/7 throughput,2024-05-07,438,24173674383,55191037.40410959,https://dummyimage.com/512x516,Between performance turn dinner walk discover memory. Field out walk major city former rise. Stock federal what yeah key role.,09198416231,19,20,2015-06-28,18,"[1, 0, 1]",51.222746,35.737087,"[1, 0, 0]"
1712,Upgradable content-based knowledgebase,2024-04-20,99,96404579430,973783630.6060606,https://placekitten.com/989/221,"Where level main understand science Mr behind. Manager whatever deal hear anything. Special author bill could.
Act detail out large. This career senior and. Would water goal upon.",09195841415,19,20,2020-09-20,3,"[0, 0, 1]",51.348271,35.72072,"[1, 1, 1]"
1713,Exclusive empowering emulation,2022-05-29,105,33290461566,317052014.9142857,https://dummyimage.com/524x424,"Sea especially try PM shake. Senior agency American light young ground.
Recent huge low study. Local less professor body child. Point perhaps eat nature data.",09193549958,20,20,2010-02-28,12,"[1, 1, 1]",51.601845,35.739738,"[0, 1, 1]"
1714,Adaptive 3rdgeneration system engine,2023-12-06,81,5798835930,71590567.03703703,https://dummyimage.com/779x236,Different between news behind read. Difference smile do determine gas somebody education.,09191995718,11,20,2010-11-26,20,"[1, 1, 0]",51.417035,35.779347,"[0, 0, 0]"
1715,Extended heuristic open architecture,2022-12-27,435,76979219992,176963724.11954024,https://dummyimage.com/958x559,"Company hair happy help blue memory lead. Area he movie.
Girl either mother hard individual record someone.",09190613769,13,16,2016-02-10,12,"[0, 1, 1]",51.587633,35.61848,"[0, 1, 1]"
1716,Persistent zero-defect firmware,2023-06-10,116,13134082484,113224849.0,https://picsum.photos/449/794,Tough life institution. Section actually tree just role them.,09191321205,20,20,2018-10-16,12,"[0, 1, 0]",51.428841,35.707966,"[0, 1, 1]"
1717,Face-to-face intangible toolset,2022-09-07,75,22576745401,301023272.0133333,https://dummyimage.com/498x99,"Scientist across everything mind partner. Spring discuss bag reveal. Suggest trouble just agree.
Senior send strategy capital might audience TV. Old try yard.",09194327292,13,18,2014-02-22,15,"[1, 1, 0]",51.349956,35.64661,"[1, 0, 0]"
1718,Profit-focused multi-tasking moderator,2022-08-29,494,91437603130,185096362.61133602,https://placekitten.com/602/461,Theory fact finish lose loss discover education. Vote few score huge. Sister nice woman account physical develop discuss.,09190816038,2,13,2016-08-26,5,"[0, 1, 1]",51.149657,35.746329,"[0, 1, 1]"
1719,Open-source executive knowledge user,2022-08-28,263,2102302858,7993546.9885931555,https://placekitten.com/299/608,First fact we under. Last result song need these region. Own change easy say expert still.,09196309908,17,20,2023-09-24,12,"[1, 0, 1]",51.315767,35.759499,"[0, 0, 0]"
1720,Secured bandwidth-monitored knowledge user,2023-11-08,442,15471426348,35003227.031674206,https://placekitten.com/501/442,"Truth doctor laugh public Congress. And important tell the.
His worry agency toward strong along. Kid always magazine difference join join impact.",09193291846,15,18,2017-11-18,2,"[1, 0, 0]",51.33411,35.673115,"[0, 1, 0]"
1721,Automated leadingedge pricing structure,2023-12-14,475,71319683561,150146702.2336842,https://dummyimage.com/675x416,"May medical fish able. Test it light black debate true experience. System eat miss pretty.
Almost growth off discussion box. Yes important require.",09190843178,20,20,2014-03-17,12,"[0, 1, 0]",51.257419,35.624322,"[0, 0, 0]"
1722,Enhanced logistical initiative,2023-11-04,264,63084808555,238957608.16287878,https://dummyimage.com/740x961,"Morning usually long book spend around. Office part others concern man activity wall.
Prevent threat box religious her store moment. Series particularly market keep name. Model study bag.",09194611382,2,8,2007-01-14,5,"[0, 0, 1]",51.606204,35.734088,"[1, 1, 1]"
1723,Profound neutral migration,2024-04-22,428,16548875621,38665597.2453271,https://picsum.photos/143/595,"Moment seem instead security. Who turn contain imagine grow else page.
Everything remember personal try suggest girl. Yes PM white expect set feeling positive.",09198732218,9,18,2019-06-08,3,"[1, 0, 0]",51.419295,35.638736,"[1, 1, 0]"
1724,Innovative disintermediate application,2022-08-26,408,73977012493,181316207.09068626,https://picsum.photos/408/677,Deal human issue respond financial. Machine develop road citizen thousand. Ok million many not operation.,09190096176,6,12,2013-11-28,4,"[0, 0, 0]",51.397908,35.688829,"[1, 0, 0]"
1725,Multi-layered 4thgeneration hierarchy,2022-12-31,187,6376773923,34100395.31016043,https://placekitten.com/101/75,"Way usually be write argue feel week.
Fund room everybody mention. Computer clearly remember night two. Staff Congress unit not lay business through.",09199995536,15,19,2019-09-18,2,"[0, 1, 1]",51.204512,35.763283,"[1, 0, 1]"
1726,Decentralized 3rdgeneration installation,2023-10-08,247,65595021279,265566887.76923078,https://picsum.photos/372/895,"Result short operation left difficult paper. Foot growth pressure prepare.
Spend use statement. Attention city point product development clearly executive down.",09192855184,19,19,2021-06-11,1,"[1, 0, 1]",51.206659,35.674303,"[0, 1, 1]"
1727,Robust modular support,2023-06-26,90,91421390146,1015793223.8444444,https://picsum.photos/82/227,Choose tough image area a as. Sometimes enter which network us language might. From wall entire old something thought look. Above success activity today program tree first I.,09199008672,13,15,2017-01-03,6,"[0, 1, 1]",51.490254,35.667117,"[0, 1, 1]"
1728,Open-architected asynchronous complexity,2023-04-11,216,11403671517,52794775.541666664,https://placekitten.com/141/341,"Remember natural suggest trouble affect me threat. Operation up look whom. Risk challenge item all.
Break whose nature. Feel prevent different professor.
Draw half we play dream vote.",09197349874,17,18,2020-12-05,7,"[0, 1, 1]",51.175675,35.649489,"[0, 1, 0]"
1729,Horizontal uniform groupware,2023-02-20,176,31042835228,176379745.61363637,https://dummyimage.com/406x789,Particular threat bring finally best. Fund dream data. Front recognize economy whole.,09192312599,20,20,2022-12-22,6,"[0, 0, 0]",51.224482,35.697813,"[1, 0, 0]"
1730,Ameliorated zero tolerance functionalities,2022-09-11,17,49557404110,2915141418.2352943,https://picsum.photos/626/280,"Science season place soldier rise. Member beyond article trip. One success ball important century.
Rock party himself moment student wear. Ok take space type.",09192428321,6,20,2021-10-06,16,"[1, 0, 1]",51.460005,35.717811,"[0, 1, 1]"
1731,Versatile regional success,2023-07-08,314,97014745395,308964157.3089172,https://dummyimage.com/494x22,"Miss whether design charge four hair. Probably same strategy nothing hot make.
Do read population. Certainly cause her eat participant. Interest yard capital expert event read fire.",09199629521,10,18,2015-02-28,19,"[1, 0, 1]",51.343551,35.664168,"[0, 0, 1]"
1732,Open-architected intermediate complexity,2023-03-24,53,81891893375,1545130063.6792452,https://picsum.photos/424/946,"Degree this training science thus.
Industry born act understand. Should situation sound section.",09199353234,12,14,2005-11-21,4,"[0, 0, 0]",51.352047,35.718619,"[0, 1, 1]"
1733,Polarized transitional throughput,2022-10-13,249,11767012417,47257077.97991968,https://picsum.photos/50/226,"Attorney general enough. Avoid plant nation opportunity child public. Consider single shake season.
Pressure detail citizen. Little box wish impact chance.",09194683107,5,19,2013-10-12,19,"[0, 1, 1]",51.472579,35.770453,"[1, 0, 1]"
1734,Fundamental content-based frame,2023-09-08,14,80272668930,5733762066.428572,https://dummyimage.com/867x236,"Doctor dinner happy process in. Collection shoulder until recognize.
Ten drop government discuss. Offer policy nearly many case west candidate.
Condition good man why. Get book head meeting.",09198055681,20,20,2004-12-24,13,"[0, 1, 1]",51.417838,35.682218,"[0, 1, 0]"
1735,Managed multi-tasking synergy,2024-02-02,452,8311682276,18388677.601769913,https://placekitten.com/455/6,"West hotel crime adult walk statement enjoy. Deep film white establish central she hair.
Take I fish positive participant past national responsibility.",09190680226,2,20,2020-05-21,18,"[0, 1, 0]",51.405226,35.721022,"[0, 1, 0]"
1736,Triple-buffered uniform Graphical User Interface,2022-10-10,293,69314614626,236568650.6006826,https://placekitten.com/811/545,Thing war sister more case care alone southern. Camera exactly here check. Participant serve building modern resource particular throw.,09191299309,17,18,2008-02-16,6,"[0, 0, 1]",51.17353,35.647221,"[0, 1, 0]"
1737,Universal next generation infrastructure,2023-10-08,377,20194949690,53567505.80901857,https://placekitten.com/430/747,Health last series instead around quality determine. Soon cover here collection usually cut key. Left while watch yet former almost.,09194273429,3,5,2010-12-31,1,"[0, 0, 1]",51.2416,35.69081,"[1, 1, 0]"
1738,Business-focused value-added array,2022-05-25,95,61853741693,651092017.8210527,https://picsum.photos/206/297,Thousand side four tree produce. Political section or region country training. With late type point.,09194364672,20,20,2006-07-17,18,"[0, 1, 0]",51.260451,35.632193,"[1, 1, 1]"
1739,Re-engineered tangible projection,2023-12-21,486,70757617363,145591805.27366254,https://dummyimage.com/576x299,"Him shake themselves sister among. Year sell eye ground tough one local.
Over all month like seven guy. Growth either year ten task.",09198684327,6,8,2013-04-28,9,"[0, 1, 1]",51.484803,35.630835,"[0, 0, 1]"
1740,Expanded grid-enabled matrices,2022-10-11,171,8956025624,52374418.85380117,https://placekitten.com/108/672,"Tax matter forward still. Might outside kind kid money capital sit. Seven role world find mind.
Station drug store benefit coach family. Possible piece catch region street.",09191907092,18,18,2009-08-11,10,"[1, 0, 1]",51.547349,35.758897,"[1, 0, 0]"
1741,Switchable bandwidth-monitored software,2023-05-28,409,51586281601,126127827.87530562,https://placekitten.com/218/900,"Level other summer fast. Moment sometimes reduce various computer beyond consumer.
Out short between model people state almost. Nice view along fast.",09193271306,14,15,2009-09-12,2,"[1, 0, 1]",51.139117,35.652942,"[1, 1, 1]"
